date,ticker,ml_datadate,ml_available_from,ml_bucket,ml_model,ml_score,ml_ensemble_score,z_ml_score,mom_20d,mom_60d,vol_20d,drawdown_60d,z_mom_20d,z_mom_60d,z_vol_20d,z_drawdown_60d,technical_score,z_technical_score,finrl_score,rank,selected
2026-01-02,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.24304363650000047,0.18968963578861464,3.7035993048749867,-0.019407223664055007,0.011498790155482608,0.02394390130659677,-0.16499775729647537,0.08486858196871128,-0.21535248850042307,1.3015573863333108,-0.48660113397436006,-0.2853196595350962,-0.4206114659751721,2.053914996534923,1,1
2026-01-02,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.07018480401194714,0.08557875077180907,0.29933088145282377,-0.013371286973942298,0.2831875056110702,0.013821221624993902,-0.08201186250738446,0.23819912252114755,1.9398985938870978,-0.2926091471353987,0.8449337240279887,0.902628901342052,1.3306340896510822,0.7118521647321272,2,1
2026-01-02,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.06292579162401028,-0.08493766044962264,0.0008934763486971864,0.2733836525406039,0.020364794369352127,-0.09769209686654501,0.6005660563386785,1.8621266300929495,0.7379030301226006,0.5933394177433855,0.8406192303239522,1.2392209053158023,0.4447257658565474,3,1
2026-01-02,AMD,2025-09-30,2025-12-01,growth_tech,Stacking,0.07505881327442997,0.1126243668211562,0.39531924137006536,0.026976079745122172,0.05654582300828648,0.024801756331319882,-0.2505201427224757,1.2631408782946019,0.14199642145171842,1.4366563733601347,-1.8588347843272066,0.15357316438920132,0.2263939117039444,0.32774910950361696,4,1
2026-01-02,CSCO,2025-09-30,2025-12-01,growth_tech,Stacking,0.056077392911248275,0.049238557146736694,0.02150062276665803,-0.016760109006419888,0.10808668539895416,0.010142424191480716,-0.05295952251335878,0.15211307809212754,0.5508595546458955,-0.8719632249470038,1.3110876831664309,0.5155493274216081,0.7600105746048077,0.3169046035019179,5,1
2026-01-09,TSLA,2025-09-30,2025-12-01,cyclical,RF,0.24304363650000047,0.18968963578861464,3.7035993048749867,-0.014265150664018456,0.03673939961334738,0.025472265801656548,-0.16499775729647526,-0.08480002866933295,-0.1350167476925067,1.2006458941705807,-0.43229870114916363,-0.30450262740061396,-0.42059204455598787,2.053922765102597,1,1
2026-01-09,GOOGL,2025-09-30,2025-12-01,growth_tech,Stacking,0.07018480401194714,0.08557875077180907,0.29933088145282377,0.026107888597898476,0.33951892892350277,0.013684980420784126,-0.08201186250738446,0.5809864407435483,1.838091352354668,-0.41414431105773475,0.9646944491312591,1.034317641193339,1.4286437366515674,0.7510560235323213,2,1
2026-01-09,AMAT,2025-09-30,2025-12-01,growth_tech,Stacking,0.0506727669886239,0.06292579162401028,-0.08493766044962264,0.0946029954411407,0.3830622815412499,0.030533602939587626,-0.09769209686654512,1.7105302202290036,2.121848123986605,1.8940199299729197,0.7007317594451222,1.2128291179354873,1.675211418581321,0.6191219711627548,3,1
2026-01-09,AMZN,2025-09-30,2025-12-01,cyclical,RF,0.0385132606496605,0.018400740299499275,-0.32440603402547435,0.06730522989764132,0.14321366782464406,0.014754208656018352,-0.1451181126391793,1.2603663664214781,0.5588387501773702,-0.26766620133015,-0.09764270344216415,0.7301257689859768,1.0084809204513474,0.20874874776525437,4,1
2026-01-09,TXN,2025-09-30,2025-12-01,growth_tech,Stacking,0.05620349503492359,0.031545503025532995,0.023984068197680616,0.04755883655225035,0.10387871495703038,0.02296917486043459,-0.14455548276377872,0.9347311962828988,0.3025066451143506,0.8577368524297265,-0.08817133383079442,0.34229214305564387,0.4727885388450795,0.20350585645664016,5,1
